,클러스터,PER_기준,투자기간,결과
1092,1,1.7000000000000002,1030,-0.2548520794029751
1093,1,1.8,1030,-0.2548520794029751
1094,1,1.9000000000000001,1030,-0.2548520794029751
1095,1,0.5,1060,0.010830324909747292
1096,1,0.6000000000000001,1060,0.010830324909747292
1097,1,0.7000000000000001,1060,0.010830324909747292
1098,1,0.8,1060,0.010830324909747292
1099,1,0.9,1060,0.010830324909747292
1100,1,1.0,1060,0.010830324909747292
1101,1,1.1,1060,0.010444406135182667
1102,1,1.2000000000000002,1060,0.010444406135182667
1103,1,1.3,1060,0.010444406135182667
1104,1,1.4000000000000001,1060,0.010444406135182667
1105,1,1.5,1060,0.010444406135182667
1106,1,1.6,1060,0.010444406135182667
1107,1,1.7000000000000002,1060,0.010444406135182667
1108,1,1.8,1060,0.010444406135182667
1109,1,1.9000000000000001,1060,0.010444406135182667
1110,1,0.5,1090,0.07177033492822966
1111,1,0.6000000000000001,1090,0.07177033492822966
1112,1,0.7000000000000001,1090,0.07177033492822966
1113,1,0.8,1090,0.07177033492822966
1114,1,0.9,1090,0.07177033492822966
1115,1,1.0,1090,0.07177033492822966
1116,1,1.1,1090,0.059026822443076964
1117,1,1.2000000000000002,1090,0.059026822443076964
1118,1,1.3,1090,0.059026822443076964
1119,1,1.4000000000000001,1090,0.059026822443076964
1120,1,1.5,1090,0.059026822443076964
1121,1,1.6,1090,0.059026822443076964
1122,1,1.7000000000000002,1090,0.059026822443076964
1123,1,1.8,1090,0.059026822443076964
1124,1,1.9000000000000001,1090,0.059026822443076964
1125,1,0.5,1120,0.1256931608133087
1126,1,0.6000000000000001,1120,0.1256931608133087
1127,1,0.7000000000000001,1120,0.1256931608133087
1128,1,0.8,1120,0.1256931608133087
1129,1,0.9,1120,0.1256931608133087
1130,1,1.0,1120,0.1256931608133087
1131,1,1.1,1120,0.11393353692839348
1132,1,1.2000000000000002,1120,0.11393353692839348
1133,1,1.3,1120,0.11393353692839348
1134,1,1.4000000000000001,1120,0.11393353692839348
1135,1,1.5,1120,0.11393353692839348
1136,1,1.6,1120,0.11393353692839348
1137,1,1.7000000000000002,1120,0.11393353692839348
1138,1,1.8,1120,0.11393353692839348
1139,1,1.9000000000000001,1120,0.11393353692839348
1140,2,0.5,10,1.14
1141,2,0.6000000000000001,10,1.14
1142,2,0.7000000000000001,10,1.14
1143,2,0.8,10,1.14
1144,2,0.9,10,1.14
1145,2,1.0,10,1.14
1146,2,1.1,10,1.14
1147,2,1.2000000000000002,10,1.14
1148,2,1.3,10,1.14
1149,2,1.4000000000000001,10,1.14
1150,2,1.5,10,1.14
1151,2,1.6,10,1.14
1152,2,1.7000000000000002,10,1.14
1153,2,1.8,10,1.14
1154,2,1.9000000000000001,10,1.14
1155,2,0.5,40,1.16
1156,2,0.6000000000000001,40,1.16
1157,2,0.7000000000000001,40,1.16
1158,2,0.8,40,1.16
1159,2,0.9,40,1.16
1160,2,1.0,40,1.16
1161,2,1.1,40,1.16
1162,2,1.2000000000000002,40,1.16
1163,2,1.3,40,1.16
1164,2,1.4000000000000001,40,1.16
1165,2,1.5,40,1.16
1166,2,1.6,40,1.16
1167,2,1.7000000000000002,40,1.16
1168,2,1.8,40,1.16
1169,2,1.9000000000000001,40,1.16
1170,2,0.5,70,1.2817993874719962
1171,2,0.6000000000000001,70,1.2817993874719962
1172,2,0.7000000000000001,70,1.2817993874719962
1173,2,0.8,70,1.2817993874719962
1174,2,0.9,70,1.2817993874719962
1175,2,1.0,70,1.2817993874719962
1176,2,1.1,70,1.2817993874719962
1177,2,1.2000000000000002,70,1.2817993874719962
1178,2,1.3,70,1.2817993874719962
1179,2,1.4000000000000001,70,1.2817993874719962
1180,2,1.5,70,1.2817993874719962
1181,2,1.6,70,1.2817993874719962
1182,2,1.7000000000000002,70,1.2817993874719962
1183,2,1.8,70,1.2817993874719962
1184,2,1.9000000000000001,70,1.2817993874719962
1185,2,0.5,100,1.2399877850666094
1186,2,0.6000000000000001,100,1.2399877850666094
1187,2,0.7000000000000001,100,1.2399877850666094
1188,2,0.8,100,1.2399877850666094
1189,2,0.9,100,1.2399877850666094
1190,2,1.0,100,1.2399877850666094
1191,2,1.1,100,1.2399877850666094
1192,2,1.2000000000000002,100,1.2399877850666094
1193,2,1.3,100,1.2399877850666094
1194,2,1.4000000000000001,100,1.2399877850666094
1195,2,1.5,100,1.2399877850666094
1196,2,1.6,100,1.2399877850666094
1197,2,1.7000000000000002,100,1.2399877850666094
1198,2,1.8,100,1.2399877850666094
1199,2,1.9000000000000001,100,1.2399877850666094
1200,2,0.5,130,1.289286956643108
1201,2,0.6000000000000001,130,1.289286956643108
1202,2,0.7000000000000001,130,1.289286956643108
1203,2,0.8,130,1.289286956643108
1204,2,0.9,130,1.289286956643108
1205,2,1.0,130,1.289286956643108
1206,2,1.1,130,1.289286956643108
1207,2,1.2000000000000002,130,1.289286956643108
1208,2,1.3,130,1.289286956643108
1209,2,1.4000000000000001,130,1.289286956643108
1210,2,1.5,130,1.289286956643108
1211,2,1.6,130,1.289286956643108
1212,2,1.7000000000000002,130,1.289286956643108
1213,2,1.8,130,1.289286956643108
1214,2,1.9000000000000001,130,1.289286956643108
1215,2,0.5,160,1.4566340529504096
1216,2,0.6000000000000001,160,1.4566340529504096
1217,2,0.7000000000000001,160,1.4566340529504096
1218,2,0.8,160,1.4566340529504096
1219,2,0.9,160,1.4566340529504096
1220,2,1.0,160,1.4566340529504096
1221,2,1.1,160,1.4566340529504096
1222,2,1.2000000000000002,160,1.4566340529504096
1223,2,1.3,160,1.4566340529504096
1224,2,1.4000000000000001,160,1.4566340529504096
1225,2,1.5,160,1.4566340529504096
1226,2,1.6,160,1.4566340529504096
1227,2,1.7000000000000002,160,1.4566340529504096
1228,2,1.8,160,1.4566340529504096
1229,2,1.9000000000000001,160,1.4566340529504096
1230,2,0.5,190,1.5813253541039174
1231,2,0.6000000000000001,190,1.5813253541039174
1232,2,0.7000000000000001,190,1.5813253541039174
1233,2,0.8,190,1.5813253541039174
1234,2,0.9,190,1.5813253541039174
1235,2,1.0,190,1.5813253541039174
1236,2,1.1,190,1.5813253541039174
1237,2,1.2000000000000002,190,1.5813253541039174
1238,2,1.3,190,1.5813253541039174
1239,2,1.4000000000000001,190,1.5813253541039174
1240,2,1.5,190,1.5813253541039174
1241,2,1.6,190,1.5813253541039174
1242,2,1.7000000000000002,190,1.5813253541039174
1243,2,1.8,190,1.5813253541039174
1244,2,1.9000000000000001,190,1.5813253541039174
1245,2,0.5,220,1.4036511156186613
1246,2,0.6000000000000001,220,1.4036511156186613
1247,2,0.7000000000000001,220,1.4036511156186613
1248,2,0.8,220,1.4036511156186613
1249,2,0.9,220,1.4036511156186613
1250,2,1.0,220,1.4036511156186613
1251,2,1.1,220,1.4036511156186613
1252,2,1.2000000000000002,220,1.4036511156186613
1253,2,1.3,220,1.4036511156186613
1254,2,1.4000000000000001,220,1.4036511156186613
1255,2,1.5,220,1.4036511156186613
1256,2,1.6,220,1.4036511156186613
1257,2,1.7000000000000002,220,1.4036511156186613
1258,2,1.8,220,1.4036511156186613
1259,2,1.9000000000000001,220,1.4036511156186613
1260,2,0.5,250,1.2664254803711426
1261,2,0.6000000000000001,250,1.2664254803711426
1262,2,0.7000000000000001,250,1.2664254803711426
1263,2,0.8,250,1.2664254803711426
1264,2,0.9,250,1.2664254803711426
1265,2,1.0,250,1.2664254803711426
1266,2,1.1,250,1.2664254803711426
1267,2,1.2000000000000002,250,1.2664254803711426
1268,2,1.3,250,1.2664254803711426
1269,2,1.4000000000000001,250,1.2664254803711426
1270,2,1.5,250,1.2664254803711426
1271,2,1.6,250,1.2664254803711426
1272,2,1.7000000000000002,250,1.2664254803711426
1273,2,1.8,250,1.2664254803711426
1274,2,1.9000000000000001,250,1.2664254803711426
1275,2,0.5,280,1.6358628184888673
1276,2,0.6000000000000001,280,1.6358628184888673
1277,2,0.7000000000000001,280,1.6358628184888673
